customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C06778,06-06-2024,high,Hyderabad,referral,22,male
C06779,21-04-2024,high,Pune,organic,24,male
C06780,05-02-2025,medium,Chennai,ads,21,female
C06781,01-05-2024,low,Mumbai,ads,40,female
C06782,29-09-2024,low,Mumbai,organic,33,male
C06783,20-10-2024,medium,Kolkata,organic,34,male
C06784,01-02-2025,low,Delhi,ads,18,female
C06785,15-04-2025,medium,Pune,ads,34,male
C06786,25-07-2024,low,Delhi,ads,41,male
C06787,19-04-2024,high,Bangalore,organic,18,female
C06788,15-03-2025,high,Jaipur,organic,29,female
C06789,04-10-2024,high,Pune,referral,19,male
C06790,21-07-2025,medium,Hyderabad,organic,30,female
C06791,22-07-2025,low,Pune,ads,25,female
C06792,26-04-2025,medium,Chennai,organic,38,male
C06793,23-04-2024,low,Bhubaneswar,referral,36,female
C06794,21-04-2025,medium,Hyderabad,referral,47,female
C06795,10-12-2025,high,Kolkata,organic,34,female
C06796,16-11-2024,medium,Delhi,organic,38,other
C06797,27-06-2024,medium,Mumbai,ads,29,male
C06798,06-08-2024,low,Hyderabad,organic,23,female
C06799,11-06-2025,medium,Kolkata,ads,43,male
C06800,06-05-2025,medium,Bangalore,ads,47,male
C06801,01-03-2024,medium,Pune,organic,42,female
C06802,23-02-2024,medium,Pune,organic,36,female
C06803,10-11-2025,low,Mumbai,ads,25,female
C06804,21-06-2025,high,Bhubaneswar,ads,46,female
C06805,05-03-2024,low,Delhi,organic,40,female
C06806,03-09-2025,medium,Jaipur,ads,55,male
C06807,08-08-2025,medium,Pune,ads,23,female
C06808,04-12-2025,low,Jaipur,ads,43,male
C06809,19-06-2024,medium,Delhi,organic,40,male
C06810,29-09-2024,medium,Bangalore,organic,31,female
C06811,29-11-2025,high,Bangalore,referral,48,female
C06812,18-06-2025,medium,Jaipur,referral,39,female
C06813,25-01-2025,low,Mumbai,ads,25,female
C06814,23-11-2025,medium,Jaipur,organic,33,male
C06815,22-11-2024,low,Chennai,ads,25,male
C06816,17-04-2024,medium,Kolkata,referral,30,female
C06817,10-06-2024,high,Hyderabad,organic,42,female
C06818,27-03-2025,high,Mumbai,organic,44,male
C06819,24-07-2024,medium,Kolkata,ads,37,male
C06820,12-08-2025,low,Pune,referral,27,male
C06821,16-01-2024,medium,Delhi,organic,38,female
C06822,22-11-2024,medium,Bangalore,ads,42,female
C06823,30-08-2025,low,Delhi,ads,18,male
C06824,20-10-2025,low,Mumbai,ads,36,male
C06825,02-01-2024,high,Ahmedabad,ads,33,male
C06826,10-01-2024,low,Jaipur,ads,44,male
C06827,09-03-2025,medium,Chennai,organic,38,male
C06828,04-05-2024,high,Kolkata,organic,39,male
C06829,21-03-2024,medium,Kolkata,ads,30,male
C06830,29-04-2025,medium,Bhubaneswar,organic,35,male
C06831,13-10-2025,medium,Bangalore,ads,44,female
C06832,29-05-2024,medium,Kolkata,ads,34,male
C06833,05-12-2024,high,Mumbai,organic,36,female
C06834,08-05-2024,low,Hyderabad,ads,19,female
C06835,13-03-2025,low,Ahmedabad,ads,34,male
C06836,15-05-2025,low,Kolkata,organic,18,male
C06837,27-02-2024,medium,Hyderabad,ads,29,male
C06838,16-07-2024,medium,Kolkata,referral,35,male
C06839,29-07-2024,medium,Mumbai,ads,42,male
C06840,14-02-2024,high,Hyderabad,ads,25,female
C06841,06-04-2024,medium,Pune,organic,38,female
C06842,05-10-2024,medium,Kolkata,organic,49,male
C06843,18-06-2025,low,Pune,organic,28,female
C06844,13-02-2025,medium,Bhubaneswar,ads,19,male
C06845,05-04-2025,medium,Bangalore,organic,37,male
C06846,25-01-2025,medium,Mumbai,organic,23,female
C06847,13-02-2024,medium,Chennai,ads,26,male
C06848,27-01-2024,medium,Mumbai,organic,44,female
C06849,06-04-2024,medium,Jaipur,organic,53,other
C06850,01-07-2025,medium,Chennai,ads,24,female
C06851,12-09-2025,medium,Jaipur,organic,27,male
C06852,20-07-2025,high,Hyderabad,ads,30,female
C06853,04-12-2025,low,Bhubaneswar,organic,29,male
C06854,06-08-2024,low,Hyderabad,organic,54,other
C06855,03-07-2024,medium,Kolkata,referral,29,other
C06856,09-03-2024,high,Bangalore,referral,31,male
C06857,09-05-2024,low,Mumbai,referral,51,female
C06858,20-07-2025,medium,Delhi,referral,40,male
C06859,31-08-2025,medium,Mumbai,ads,44,male
C06860,21-08-2025,high,Mumbai,ads,25,male
C06861,22-09-2025,medium,Chennai,ads,29,male
C06862,20-12-2025,low,Ahmedabad,ads,24,female
C06863,29-11-2024,low,Delhi,ads,43,male
C06864,02-06-2024,medium,Kolkata,organic,47,female
C06865,30-06-2025,medium,Jaipur,referral,29,other
C06866,19-03-2024,high,Pune,ads,31,female
C06867,01-08-2025,high,Jaipur,referral,31,male
C06868,16-02-2025,low,Bangalore,organic,19,female
C06869,29-06-2025,medium,Bhubaneswar,organic,28,female
C06870,31-08-2025,medium,Bangalore,organic,42,female
C06871,17-06-2024,low,Bhubaneswar,ads,26,male
C06872,11-11-2025,low,Mumbai,organic,35,female
C06873,24-10-2025,low,Chennai,organic,21,female
C06874,05-08-2025,high,Kolkata,organic,33,female
C06875,29-05-2025,high,Ahmedabad,organic,29,other
C06876,09-11-2024,medium,Bangalore,ads,22,male
C06877,01-02-2024,medium,Chennai,referral,42,male
C06878,13-10-2024,low,Jaipur,organic,43,male
C06879,16-08-2025,medium,Ahmedabad,ads,25,male
C06880,12-02-2024,low,Hyderabad,organic,32,male
C06881,08-09-2025,medium,Mumbai,organic,35,male
C06882,01-01-2024,low,Delhi,ads,18,female
C06883,26-07-2025,medium,Delhi,ads,21,female
C06884,26-09-2024,low,Pune,referral,47,male
C06885,28-06-2024,high,Mumbai,ads,24,male
C06886,01-06-2025,medium,Pune,referral,47,male
C06887,12-04-2024,low,Delhi,organic,21,female
C06888,10-01-2024,medium,Kolkata,organic,41,female
C06889,05-08-2025,medium,Jaipur,organic,31,male
C06890,30-03-2024,low,Kolkata,ads,33,female
C06891,13-08-2024,medium,Chennai,organic,53,male
C06892,31-10-2025,medium,Jaipur,organic,22,other
C06893,05-05-2024,high,Delhi,ads,40,female
C06894,27-07-2024,low,Pune,organic,40,female
C06895,06-04-2024,medium,Mumbai,organic,65,male
C06896,14-03-2024,medium,Mumbai,organic,24,female
C06897,18-09-2025,high,Bhubaneswar,organic,28,male
C06898,09-07-2024,medium,Ahmedabad,ads,43,female
C06899,12-11-2025,high,Hyderabad,ads,32,male
C06900,16-12-2025,high,Delhi,organic,30,female
C06901,25-02-2024,medium,Delhi,organic,44,female
C06902,20-12-2025,high,Pune,referral,32,female
C06903,06-07-2025,high,Bhubaneswar,ads,26,female
C06904,01-02-2024,medium,Bangalore,ads,42,female
C06905,10-06-2025,high,Ahmedabad,ads,38,male
C06906,27-07-2025,medium,Kolkata,organic,31,female
C06907,28-10-2025,high,Kolkata,referral,31,female
C06908,10-10-2024,medium,Bangalore,ads,25,female
C06909,21-12-2025,medium,Bhubaneswar,organic,42,female
C06910,08-05-2025,low,Ahmedabad,ads,31,female
C06911,05-07-2024,medium,Delhi,organic,27,female
C06912,12-05-2025,high,Mumbai,organic,22,other
C06913,17-03-2025,high,Delhi,referral,38,male
C06914,09-05-2024,medium,Kolkata,referral,29,female
C06915,30-09-2025,low,Jaipur,organic,18,male
C06916,18-10-2024,medium,Pune,organic,22,male
C06917,23-04-2024,medium,Pune,ads,32,male
C06918,17-07-2024,high,Hyderabad,organic,32,male
C06919,13-01-2024,medium,Chennai,ads,32,male
C06920,27-09-2024,medium,Kolkata,ads,31,male
C06921,23-08-2025,medium,Bhubaneswar,ads,20,male
C06922,02-08-2024,low,Pune,ads,26,female
C06923,19-03-2025,medium,Jaipur,ads,46,male
C06924,26-05-2025,high,Delhi,referral,45,male
C06925,22-03-2025,medium,Hyderabad,organic,40,male
C06926,15-12-2025,medium,Mumbai,referral,39,male
C06927,14-03-2024,medium,Kolkata,organic,44,female
C06928,20-06-2025,medium,Chennai,organic,23,female
C06929,10-04-2024,medium,Bhubaneswar,organic,35,female
C06930,24-06-2024,medium,Hyderabad,ads,23,male
C06931,02-03-2025,low,Mumbai,organic,23,male
C06932,26-04-2024,medium,Chennai,referral,38,male
C06933,14-06-2024,low,Chennai,ads,44,female
C06934,10-02-2024,medium,Hyderabad,organic,33,female
C06935,04-03-2025,medium,Delhi,ads,51,female
C06936,09-12-2024,low,Bhubaneswar,referral,37,male
C06937,27-02-2025,medium,Bangalore,ads,27,male
C06938,31-12-2024,low,Chennai,organic,24,male
C06939,29-04-2024,low,Pune,referral,45,female
C06940,31-08-2025,high,Bangalore,ads,36,male
C06941,18-10-2025,medium,Jaipur,organic,41,female
C06942,28-12-2025,high,Hyderabad,organic,18,female
C06943,16-08-2024,low,Chennai,ads,37,female
C06944,09-05-2024,low,Pune,referral,29,male
C06945,17-12-2024,high,Jaipur,organic,21,male
C06946,13-11-2024,high,Bangalore,organic,34,female
C06947,10-10-2025,medium,Mumbai,referral,45,female
C06948,02-12-2024,medium,Kolkata,organic,57,female
C06949,29-09-2024,high,Bangalore,referral,37,male
C06950,26-04-2024,medium,Kolkata,organic,27,female
C06951,02-01-2025,medium,Pune,ads,27,female
C06952,03-04-2024,high,Chennai,organic,44,female
C06953,16-06-2024,low,Kolkata,referral,25,male
C06954,15-12-2025,low,Hyderabad,ads,41,male
C06955,06-12-2024,low,Pune,referral,37,male
C06956,22-10-2025,low,Chennai,ads,36,female
C06957,25-11-2025,medium,Pune,organic,19,male
C06958,31-05-2024,medium,Bangalore,organic,31,male
C06959,08-08-2025,medium,Pune,ads,20,male
C06960,30-09-2024,low,Bangalore,ads,29,female
C06961,07-07-2025,low,Hyderabad,referral,44,female
C06962,10-05-2025,low,Bhubaneswar,organic,47,female
C06963,24-12-2025,low,Hyderabad,ads,37,female
C06964,10-04-2024,medium,Jaipur,referral,29,other
C06965,10-07-2025,medium,Bangalore,organic,50,male
C06966,22-03-2024,medium,Chennai,referral,29,female
C06967,12-06-2025,high,Ahmedabad,ads,23,male
C06968,13-03-2024,high,Bhubaneswar,ads,41,male
C06969,14-01-2024,medium,Hyderabad,organic,39,male
C06970,08-03-2025,medium,Ahmedabad,organic,29,male
C06971,05-06-2024,medium,Mumbai,organic,36,male
C06972,11-05-2024,medium,Ahmedabad,referral,39,male
C06973,03-12-2024,medium,Jaipur,referral,37,female
C06974,07-02-2025,medium,Jaipur,organic,39,male
C06975,10-01-2025,medium,Hyderabad,referral,29,male
C06976,12-07-2025,medium,Ahmedabad,ads,40,female
C06977,16-04-2024,low,Kolkata,referral,35,female
C06978,11-09-2025,medium,Chennai,organic,30,other
C06979,21-09-2024,medium,Mumbai,organic,32,female
C06980,23-07-2024,low,Bangalore,ads,34,female
C06981,19-03-2024,low,Delhi,organic,20,female
C06982,03-06-2024,low,Kolkata,ads,28,female
C06983,03-09-2024,medium,Mumbai,ads,35,male
C06984,14-06-2025,high,Mumbai,organic,21,male
C06985,21-06-2025,medium,Delhi,organic,28,male
C06986,29-12-2025,medium,Jaipur,referral,58,female
C06987,02-06-2024,low,Mumbai,organic,23,female
C06988,02-06-2024,medium,Kolkata,organic,31,male
C06989,16-11-2025,high,Hyderabad,ads,26,male
C06990,01-04-2024,high,Pune,ads,33,male
C06991,08-03-2025,high,Pune,ads,26,female
C06992,03-12-2024,medium,Pune,ads,32,female
C06993,24-04-2025,low,Kolkata,organic,27,male
C06994,23-11-2025,low,Chennai,organic,45,male
C06995,10-05-2024,low,Bangalore,ads,35,female
C06996,25-03-2025,medium,Delhi,referral,24,other
C06997,29-09-2024,medium,Bhubaneswar,ads,43,female
C06998,10-08-2025,medium,Jaipur,organic,25,male
C06999,25-06-2024,medium,Pune,organic,19,female
C07000,26-11-2025,low,Ahmedabad,organic,34,male
C07001,04-10-2025,medium,Jaipur,ads,54,female
C07002,18-02-2024,low,Kolkata,organic,18,female
C07003,20-07-2025,medium,Chennai,organic,21,male
C07004,27-10-2025,high,Chennai,ads,42,female
C07005,20-12-2024,high,Pune,ads,28,male
C07006,12-12-2025,medium,Ahmedabad,ads,41,other
C07007,03-11-2024,low,Bhubaneswar,ads,26,male
C07008,21-09-2025,medium,Pune,ads,36,male
C07009,15-02-2024,low,Delhi,organic,52,female
C07010,28-10-2024,low,Jaipur,ads,23,female
C07011,11-02-2025,medium,Hyderabad,organic,45,female
C07012,07-07-2024,low,Jaipur,organic,41,other
C07013,08-05-2024,medium,Ahmedabad,ads,20,male
C07014,14-07-2025,medium,Pune,ads,40,male
C07015,20-06-2025,low,Delhi,ads,35,female
C07016,22-09-2024,low,Ahmedabad,ads,35,female
C07017,27-04-2024,medium,Bangalore,referral,38,male
C07018,08-04-2025,medium,Ahmedabad,ads,31,female
C07019,23-05-2024,high,Kolkata,ads,35,female
C07020,17-03-2025,medium,Ahmedabad,ads,37,male
C07021,18-07-2024,medium,Bhubaneswar,organic,42,male
C07022,05-06-2024,low,Pune,organic,19,male
C07023,01-05-2025,medium,Kolkata,ads,47,male
C07024,13-05-2024,high,Ahmedabad,organic,23,female
C07025,27-05-2024,medium,Kolkata,ads,42,male
C07026,01-12-2024,medium,Delhi,ads,35,male
C07027,11-03-2024,medium,Hyderabad,referral,22,female
C07028,20-08-2024,medium,Kolkata,referral,40,female
C07029,29-11-2024,low,Jaipur,organic,25,female
C07030,27-10-2025,high,Bangalore,ads,45,male
C07031,30-03-2024,medium,Chennai,organic,27,female
C07032,29-11-2024,low,Bangalore,organic,20,female
C07033,17-07-2024,medium,Ahmedabad,ads,50,male
C07034,09-06-2024,medium,Hyderabad,organic,36,female
C07035,21-06-2025,medium,Bangalore,organic,43,male
C07036,30-04-2024,medium,Chennai,referral,26,female
C07037,27-10-2024,medium,Bhubaneswar,referral,18,female
C07038,24-12-2025,medium,Bhubaneswar,ads,51,female
C07039,28-07-2025,low,Hyderabad,referral,34,male
C07040,11-03-2025,low,Chennai,ads,39,female
C07041,08-03-2024,medium,Chennai,organic,41,female
C07042,03-04-2025,high,Delhi,ads,31,female
C07043,28-05-2025,high,Mumbai,ads,37,male
C07044,01-02-2025,high,Kolkata,organic,50,female
C07045,11-09-2025,medium,Hyderabad,referral,34,male
C07046,12-10-2024,high,Pune,ads,44,female
C07047,14-07-2025,medium,Delhi,organic,18,female
C07048,19-05-2024,low,Bhubaneswar,organic,46,male
C07049,30-12-2025,medium,Delhi,organic,19,male
C07050,09-07-2025,low,Ahmedabad,referral,45,female
C07051,12-08-2025,low,Kolkata,ads,38,male
C07052,28-12-2025,medium,Pune,ads,34,female
C07053,01-09-2025,low,Hyderabad,ads,34,female
C07054,08-10-2024,low,Ahmedabad,ads,32,female
C07055,22-10-2025,medium,Mumbai,ads,26,male
C07056,31-07-2025,medium,Pune,ads,32,female
C07057,01-04-2025,medium,Chennai,referral,57,female
C07058,27-03-2024,low,Pune,referral,48,female
C07059,19-03-2024,medium,Delhi,referral,26,male
C07060,23-07-2024,high,Jaipur,ads,37,male
C07061,02-12-2024,medium,Ahmedabad,referral,35,female
C07062,10-09-2024,medium,Delhi,ads,33,female
C07063,30-10-2024,medium,Chennai,referral,24,male
C07064,14-01-2025,low,Bhubaneswar,referral,39,female
C07065,09-05-2024,medium,Delhi,referral,43,female
C07066,18-08-2025,low,Pune,referral,26,male
C07067,02-10-2024,low,Mumbai,ads,54,female
C07068,29-11-2025,medium,Pune,organic,50,female
C07069,11-07-2025,high,Pune,organic,40,other
C07070,01-07-2024,low,Ahmedabad,ads,22,male
C07071,24-09-2024,low,Hyderabad,organic,39,male
C07072,17-11-2024,high,Kolkata,ads,37,other
C07073,26-05-2025,medium,Pune,ads,40,male
C07074,03-09-2025,medium,Pune,ads,50,female
C07075,18-03-2024,low,Kolkata,referral,33,female
C07076,04-12-2024,low,Mumbai,ads,55,female
C07077,04-11-2025,high,Ahmedabad,ads,39,male
C07078,09-07-2025,low,Bhubaneswar,ads,32,female
C07079,23-05-2025,high,Chennai,referral,58,male
C07080,25-08-2024,low,Chennai,organic,43,female
C07081,13-05-2024,medium,Delhi,organic,30,female
C07082,10-07-2024,medium,Ahmedabad,referral,35,male
C07083,21-12-2024,high,Jaipur,ads,41,male
C07084,04-10-2024,high,Bhubaneswar,ads,33,female
C07085,18-01-2024,medium,Chennai,ads,36,female
C07086,07-06-2025,medium,Jaipur,organic,26,female
C07087,28-06-2024,high,Hyderabad,ads,18,female
C07088,02-05-2024,high,Jaipur,organic,36,male
C07089,02-09-2024,high,Jaipur,ads,36,female
C07090,07-01-2025,low,Bhubaneswar,ads,40,male
C07091,20-02-2024,low,Hyderabad,ads,29,female
C07092,11-03-2024,high,Jaipur,ads,21,male
C07093,24-04-2025,medium,Kolkata,referral,25,female
C07094,13-07-2025,high,Bangalore,ads,45,female
C07095,19-01-2024,low,Pune,referral,28,male
C07096,24-03-2024,low,Mumbai,ads,30,male
C07097,03-06-2024,medium,Pune,ads,31,male
C07098,18-07-2025,low,Delhi,organic,28,female
C07099,10-09-2025,low,Jaipur,organic,28,male
C07100,22-12-2024,low,Chennai,ads,26,male
C07101,08-10-2025,medium,Ahmedabad,organic,49,male
C07102,18-03-2025,medium,Delhi,ads,41,other
C07103,09-03-2024,medium,Bhubaneswar,ads,47,female
C07104,06-06-2025,medium,Ahmedabad,referral,49,male
C07105,22-05-2024,medium,Ahmedabad,referral,18,female
C07106,10-07-2024,high,Bhubaneswar,organic,38,other
C07107,21-01-2025,medium,Kolkata,organic,29,female
C07108,12-01-2025,medium,Pune,ads,46,male
C07109,03-08-2025,medium,Delhi,organic,27,male
C07110,18-06-2025,medium,Pune,organic,24,male
C07111,23-11-2025,low,Hyderabad,referral,20,male
C07112,19-10-2024,low,Chennai,referral,31,female
C07113,09-01-2024,medium,Delhi,ads,44,female
C07114,27-09-2024,medium,Bhubaneswar,ads,37,female
C07115,21-01-2025,medium,Jaipur,ads,22,female
C07116,02-04-2024,high,Delhi,ads,56,male
C07117,12-06-2025,low,Delhi,ads,41,female
C07118,02-06-2024,medium,Bangalore,ads,42,female
C07119,08-02-2025,high,Bhubaneswar,organic,47,male
C07120,28-05-2024,low,Bhubaneswar,referral,18,female
C07121,23-09-2024,high,Pune,ads,25,male
C07122,25-02-2025,medium,Chennai,ads,43,male
C07123,09-09-2025,high,Bhubaneswar,referral,26,female
C07124,16-04-2025,high,Mumbai,organic,32,male
C07125,30-06-2025,high,Bhubaneswar,organic,34,female
C07126,22-09-2025,high,Mumbai,referral,22,male
C07127,09-06-2025,medium,Jaipur,referral,31,female
C07128,17-05-2025,low,Chennai,ads,44,female
C07129,14-01-2024,medium,Kolkata,organic,42,other
C07130,13-10-2025,low,Delhi,ads,46,female
C07131,29-12-2024,medium,Chennai,organic,45,other
C07132,28-04-2024,medium,Pune,ads,39,female
C07133,25-08-2024,high,Delhi,organic,38,other
C07134,29-06-2025,medium,Mumbai,referral,37,female
C07135,17-06-2024,medium,Ahmedabad,ads,28,female
C07136,05-06-2025,medium,Chennai,referral,24,male
C07137,25-09-2025,low,Pune,organic,28,female
C07138,18-10-2025,medium,Mumbai,organic,31,female
C07139,30-05-2025,medium,Pune,referral,28,female
C07140,31-01-2025,low,Pune,organic,39,male
C07141,15-04-2024,medium,Pune,ads,37,female
C07142,25-03-2024,medium,Chennai,organic,38,female
C07143,01-08-2024,low,Ahmedabad,ads,38,female
C07144,30-04-2024,medium,Mumbai,organic,46,female
C07145,11-05-2024,high,Kolkata,ads,34,male
C07146,15-07-2024,medium,Mumbai,ads,45,female
C07147,19-01-2024,medium,Bhubaneswar,ads,40,female
C07148,03-10-2025,medium,Delhi,organic,46,male
C07149,12-01-2024,high,Ahmedabad,ads,51,female
C07150,21-03-2024,low,Chennai,ads,40,male
C07151,25-11-2024,low,Bangalore,organic,36,male
C07152,26-01-2025,medium,Kolkata,ads,35,female
C07153,28-09-2025,medium,Delhi,referral,30,female
C07154,02-11-2024,low,Bangalore,organic,29,male
C07155,23-09-2024,high,Bhubaneswar,ads,44,male
C07156,22-03-2025,medium,Mumbai,ads,25,male
C07157,16-03-2025,medium,Mumbai,organic,51,female
C07158,13-10-2025,low,Ahmedabad,organic,33,female
C07159,02-01-2024,high,Chennai,ads,63,male
C07160,03-06-2025,low,Chennai,ads,28,male
C07161,12-10-2025,medium,Delhi,organic,37,male
C07162,27-09-2025,medium,Hyderabad,referral,31,female
C07163,04-11-2024,medium,Bhubaneswar,ads,27,male
C07164,05-06-2025,high,Hyderabad,organic,45,female
C07165,13-04-2025,low,Pune,ads,23,female
C07166,30-07-2024,low,Kolkata,referral,28,male
C07167,21-04-2024,medium,Mumbai,organic,40,male
C07168,08-01-2024,low,Delhi,ads,42,male
C07169,21-04-2025,low,Hyderabad,ads,21,female
C07170,04-04-2025,medium,Ahmedabad,organic,40,female
C07171,09-09-2024,medium,Jaipur,organic,36,female
C07172,09-06-2025,medium,Chennai,organic,25,male
C07173,13-03-2025,medium,Mumbai,organic,27,male
C07174,22-10-2025,high,Delhi,organic,18,male
C07175,23-08-2024,medium,Bangalore,referral,52,male
C07176,01-11-2024,high,Kolkata,referral,45,female
C07177,22-04-2025,low,Pune,organic,22,female
C07178,09-11-2025,low,Ahmedabad,ads,42,female
C07179,20-01-2024,medium,Bhubaneswar,organic,29,female
C07180,03-08-2024,medium,Ahmedabad,organic,44,female
C07181,14-05-2024,medium,Pune,organic,30,female
C07182,08-05-2024,medium,Jaipur,organic,31,female
C07183,13-02-2025,medium,Bhubaneswar,referral,32,female
C07184,25-02-2025,medium,Bhubaneswar,organic,28,male
C07185,20-10-2024,medium,Delhi,ads,48,male
C07186,02-09-2024,high,Ahmedabad,organic,43,male
C07187,01-12-2025,high,Mumbai,organic,36,female
C07188,09-07-2025,high,Pune,referral,45,female
C07189,26-03-2024,low,Jaipur,organic,18,male
C07190,09-07-2025,low,Jaipur,referral,22,female
C07191,09-01-2025,medium,Chennai,organic,39,male
C07192,21-03-2025,medium,Kolkata,ads,42,female
C07193,12-01-2025,high,Delhi,referral,37,male
C07194,24-01-2025,medium,Delhi,organic,18,female
C07195,18-10-2025,high,Bangalore,ads,24,female
C07196,20-02-2024,medium,Delhi,ads,39,other
C07197,29-08-2024,low,Bhubaneswar,organic,59,female
C07198,20-10-2024,high,Bangalore,ads,47,female
C07199,16-07-2025,low,Jaipur,organic,50,male
C07200,22-09-2024,high,Mumbai,organic,38,male
C07201,29-04-2024,medium,Hyderabad,organic,38,male
C07202,12-12-2025,high,Kolkata,referral,24,female
C07203,04-09-2024,medium,Kolkata,organic,44,male
C07204,10-03-2024,high,Mumbai,organic,34,male
C07205,26-02-2024,medium,Mumbai,ads,41,female
C07206,16-01-2025,medium,Hyderabad,organic,35,female
C07207,08-02-2024,medium,Chennai,ads,37,female
C07208,18-03-2025,medium,Ahmedabad,organic,34,male
C07209,18-01-2024,low,Kolkata,ads,37,female
C07210,17-12-2024,medium,Chennai,ads,45,female
C07211,24-10-2024,high,Delhi,organic,22,male
C07212,09-10-2024,medium,Mumbai,organic,20,female
C07213,08-08-2025,low,Bangalore,ads,39,male
C07214,19-04-2024,medium,Chennai,ads,49,female
C07215,28-06-2024,medium,Chennai,organic,51,male
C07216,27-06-2025,high,Kolkata,organic,22,female
C07217,25-01-2024,medium,Jaipur,organic,30,other
C07218,26-02-2024,medium,Bangalore,ads,20,male
C07219,28-06-2024,low,Ahmedabad,referral,29,male
C07220,19-08-2024,low,Delhi,organic,46,male
C07221,08-12-2024,high,Hyderabad,organic,34,female
C07222,21-04-2025,medium,Pune,organic,31,male
C07223,29-07-2025,medium,Jaipur,organic,40,female
C07224,30-03-2025,medium,Kolkata,ads,27,male
C07225,19-08-2024,low,Jaipur,referral,50,female
C07226,15-10-2024,medium,Bangalore,organic,35,male
C07227,31-07-2024,medium,Bhubaneswar,ads,30,female
C07228,14-09-2024,medium,Ahmedabad,organic,40,male
C07229,13-06-2025,low,Delhi,referral,44,female
C07230,17-11-2025,medium,Jaipur,ads,50,female
C07231,16-08-2024,medium,Ahmedabad,organic,32,female
C07232,13-08-2024,medium,Pune,referral,45,male
C07233,18-08-2025,medium,Delhi,organic,36,male
C07234,10-03-2025,low,Pune,ads,28,female
C07235,05-02-2025,medium,Chennai,referral,27,female
C07236,13-09-2025,medium,Jaipur,organic,24,male
C07237,28-03-2024,medium,Pune,ads,27,male
C07238,06-08-2025,low,Ahmedabad,referral,46,male
C07239,25-06-2025,medium,Bhubaneswar,referral,42,female
C07240,14-11-2025,high,Hyderabad,ads,22,female
C07241,04-11-2024,medium,Mumbai,organic,18,female
C07242,08-12-2024,medium,Bhubaneswar,ads,23,male
C07243,11-03-2025,low,Kolkata,ads,27,male
C07244,25-06-2024,low,Bhubaneswar,ads,31,female
C07245,18-05-2024,medium,Pune,referral,46,male
C07246,12-07-2024,high,Kolkata,organic,29,male
C07247,04-07-2024,low,Bhubaneswar,organic,51,female
C07248,05-08-2024,medium,Mumbai,ads,18,male
C07249,12-06-2024,medium,Ahmedabad,referral,31,female
C07250,09-06-2024,medium,Hyderabad,ads,42,male
C07251,08-06-2025,medium,Pune,referral,43,male
C07252,23-08-2025,medium,Jaipur,referral,31,male
C07253,11-02-2024,low,Delhi,referral,45,female
C07254,28-07-2024,low,Bangalore,referral,43,female
C07255,01-10-2024,medium,Jaipur,referral,28,female
C07256,05-10-2024,medium,Chennai,referral,38,male
C07257,07-09-2024,high,Pune,ads,42,male
C07258,05-11-2024,high,Delhi,organic,28,male
C07259,20-12-2025,medium,Ahmedabad,organic,51,other
C07260,19-05-2024,medium,Chennai,organic,26,male
C07261,29-06-2025,low,Bangalore,organic,36,female
C07262,13-06-2025,low,Pune,organic,22,female
C07263,26-02-2024,medium,Jaipur,referral,36,male
C07264,21-04-2024,medium,Bhubaneswar,ads,24,female
C07265,05-01-2024,high,Jaipur,organic,32,male
C07266,13-02-2025,low,Jaipur,ads,19,male
C07267,17-02-2025,medium,Bangalore,ads,42,male
C07268,30-06-2024,high,Pune,organic,38,female
C07269,13-01-2024,medium,Pune,referral,45,male
C07270,04-12-2024,low,Kolkata,organic,31,male
C07271,15-09-2024,low,Jaipur,ads,46,male
C07272,30-03-2024,high,Ahmedabad,organic,35,male
C07273,07-09-2025,low,Delhi,ads,36,female
C07274,28-11-2025,medium,Delhi,referral,56,male
C07275,06-09-2024,high,Chennai,organic,30,female
C07276,11-09-2024,low,Bangalore,referral,47,female
C07277,10-08-2025,low,Jaipur,organic,39,female
C07278,17-04-2024,medium,Ahmedabad,ads,29,male
C07279,29-10-2025,medium,Chennai,referral,21,male
C07280,16-08-2025,low,Pune,referral,24,female
C07281,11-08-2025,low,Delhi,organic,46,male
C07282,29-04-2025,low,Mumbai,organic,52,female
C07283,14-09-2024,medium,Kolkata,ads,35,male
C07284,30-09-2025,low,Ahmedabad,organic,36,other
C07285,08-10-2024,low,Chennai,ads,42,male
C07286,28-03-2024,high,Chennai,ads,35,male
C07287,22-07-2024,low,Ahmedabad,ads,45,female
C07288,16-01-2024,medium,Bhubaneswar,organic,37,male
C07289,30-05-2024,medium,Mumbai,ads,36,male
C07290,10-09-2024,medium,Pune,referral,28,male
C07291,06-07-2024,high,Delhi,ads,25,male
C07292,24-11-2024,medium,Jaipur,ads,18,male
C07293,27-06-2025,low,Ahmedabad,organic,47,male
C07294,31-01-2025,medium,Bangalore,organic,33,female
C07295,31-05-2025,medium,Mumbai,organic,30,male
C07296,03-04-2025,low,Kolkata,ads,18,male
C07297,25-11-2024,medium,Kolkata,organic,28,female
C07298,17-06-2024,medium,Bangalore,ads,27,male
C07299,23-11-2025,medium,Mumbai,ads,27,male
C07300,31-12-2024,medium,Chennai,ads,38,female
C07301,26-06-2024,medium,Kolkata,organic,36,female
C07302,16-10-2025,low,Chennai,ads,21,male
