customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C05781,0,0.578666022,0.000288743,0,0,medium,No Interaction,39,male,Hyderabad,organic
C07144,0,0.571283003,0.000395066,0,0,medium,No Interaction,46,female,Mumbai,organic
C06369,0,0.544035915,2.37E-05,0,0,low,No Interaction,42,male,Bhubaneswar,organic
C04110,0,0.51261731,0.000159537,0,0,high,No Interaction,21,male,Chennai,organic
C07094,0,0.490643139,0.000131401,0,0,high,No Interaction,45,female,Bangalore,ads
C07118,0,0.535222204,0.000244798,0,0,medium,No Interaction,42,female,Bangalore,ads
C04975,0,0.572897295,0.00030205,0,0,medium,No Interaction,40,female,Ahmedabad,organic
C01362,0,0.515096098,0.000126987,0,0,high,No Interaction,40,female,Chennai,organic
C02191,0,0.543384863,8.37E-05,0,0,low,No Interaction,39,male,Mumbai,ads
C06246,0,0.57266732,0.000434481,0,0,medium,No Interaction,42,female,Mumbai,ads
C06839,0,0.565856223,0.000527954,0,0,medium,No Interaction,42,male,Mumbai,ads
C01655,0,0.538140118,0.000173166,0,0,high,No Interaction,29,male,Hyderabad,ads
C06917,0,0.538127737,0.000259376,0,0,medium,No Interaction,32,male,Pune,ads
C05103,0,0.536726024,0.000256666,0,0,medium,No Interaction,38,male,Pune,ads
C02765,0,0.534227207,5.12E-05,0,0,low,No Interaction,18,male,Chennai,ads
C07724,0,0.506986598,0.000269702,0,0,medium,No Interaction,34,male,Bangalore,referral
C04244,0,0.576069623,0.00013661,0,0,medium,No Interaction,35,female,Bhubaneswar,ads
C01980,0,0.532611946,8.12E-05,0,0,medium,No Interaction,26,other,Bangalore,referral
C02605,0,0.526967632,4.45E-05,0,0,low,No Interaction,47,male,Chennai,organic
C05140,0,0.554457417,0.00029154,0,0,medium,No Interaction,29,male,Chennai,organic
C07055,0,0.569546253,0.000542947,0,0,medium,No Interaction,26,male,Mumbai,ads
C01993,0,0.557265454,4.61E-05,0,0,low,No Interaction,32,male,Hyderabad,organic
C06931,0,0.54664332,7.88E-05,0,0,low,No Interaction,23,male,Mumbai,organic
C04632,0,0.518083351,0.000133334,0,0,high,No Interaction,22,female,Kolkata,organic
C00966,0,0.506588067,4.42E-05,0,0,low,No Interaction,37,male,Chennai,referral
C05372,0,0.580269025,0.000292303,0,0,medium,No Interaction,32,male,Hyderabad,organic
C03063,0,0.55992375,0.000258368,0,0,medium,No Interaction,37,female,Chennai,ads
C01460,0,0.559393928,0.000242811,0,0,medium,No Interaction,32,female,Kolkata,organic
C06704,0,0.524330703,4.88E-05,0,0,low,No Interaction,55,male,Kolkata,ads
C06185,0,0.529920777,0.000163562,0,0,high,No Interaction,38,female,Ahmedabad,organic
C06894,0,0.519331742,3.04E-05,0,0,low,No Interaction,40,female,Pune,organic
C04249,0,0.482788868,0.000245662,0,0,high,No Interaction,47,female,Delhi,referral
C07366,0,0.506917702,6.46E-05,0,0,high,No Interaction,46,female,Bhubaneswar,referral
C04365,0,0.571435972,4.46E-05,0,0,medium,No Interaction,28,other,Bhubaneswar,referral
C04823,0,0.531747068,1.33E-05,0,0,low,No Interaction,31,other,Chennai,referral
C04980,0,0.492343924,6.39E-05,0,0,low,No Interaction,38,female,Jaipur,referral
C07729,0,0.501148349,7.92E-05,0,0,high,No Interaction,41,male,Bhubaneswar,referral
C01905,0,0.574050518,0.000331607,0,0,medium,No Interaction,37,female,Ahmedabad,ads
C07167,0,0.565852293,0.000485132,0,0,medium,No Interaction,40,male,Mumbai,organic
C03355,0,0.540107878,0.000420554,0,0,medium,No Interaction,31,female,Jaipur,organic
C04947,0,0.532317092,7.71E-05,0,0,low,No Interaction,20,female,Delhi,organic
C07877,0,0.530626983,0.000178942,0,0,high,No Interaction,37,female,Ahmedabad,ads
C03850,0,0.534524473,3.78E-05,0,0,low,No Interaction,39,female,Kolkata,organic
C04428,0,0.543388419,0.000193738,0,0,medium,No Interaction,37,female,Pune,organic
C06611,0,0.578669922,0.000314236,0,0,medium,No Interaction,41,male,Hyderabad,ads
C07703,0,0.489333644,0.000153021,0,0,high,No Interaction,19,male,Bangalore,organic
C07652,0,0.544739133,2.59E-05,0,0,low,No Interaction,41,male,Bhubaneswar,ads
C06175,0,0.5784105,0.000342821,0,0,medium,No Interaction,18,female,Ahmedabad,ads
C06939,0,0.495412103,2.94E-05,0,0,low,No Interaction,45,female,Pune,referral
C01416,0,0.544803391,0.000142249,0,0,high,No Interaction,30,female,Hyderabad,ads
C01656,0,0.530003988,0.000280693,0,0,medium,No Interaction,37,male,Chennai,referral
C03912,0,0.559826208,7.59E-05,0,0,medium,No Interaction,40,other,Pune,ads
C07882,0,0.560399047,0.000227174,0,0,medium,No Interaction,51,female,Hyderabad,referral
C02156,0,0.534366051,0.000243672,0,0,high,No Interaction,20,female,Mumbai,ads
C02391,0,0.5168464,0.000235159,0,0,medium,No Interaction,24,male,Pune,referral
C03027,0,0.556152704,0.000257852,0,0,medium,No Interaction,48,female,Kolkata,ads
C03116,0,0.538971297,0.000136157,0,0,high,No Interaction,55,female,Hyderabad,ads
C03859,0,0.532728927,0.000167034,0,0,high,No Interaction,26,female,Ahmedabad,organic
C03597,0,0.531397573,6.35E-05,0,0,low,No Interaction,21,female,Mumbai,referral
C06578,0,0.532680378,6.77E-05,0,0,high,No Interaction,33,female,Bhubaneswar,organic
C01820,0,0.582098956,0.000296425,0,0,medium,No Interaction,24,male,Hyderabad,organic
C03177,0,0.542678421,0.000466575,0,0,medium,No Interaction,22,female,Jaipur,ads
C02719,0,0.543476976,3.75E-05,0,0,low,No Interaction,24,female,Hyderabad,referral
C06748,0,0.49304858,6.43E-05,0,0,low,No Interaction,35,female,Jaipur,referral
C06377,0,0.556781644,0.000322882,0,0,medium,No Interaction,21,male,Chennai,ads
C01252,0,0.556317784,0.000321754,0,0,medium,No Interaction,23,male,Chennai,ads
C04580,0,0.535018959,6.89E-05,0,0,high,No Interaction,23,female,Bhubaneswar,organic
C03153,0,0.534132237,0.000168798,0,0,high,No Interaction,20,female,Ahmedabad,organic
C02271,0,0.579737317,0.000140491,0,0,medium,No Interaction,19,female,Bhubaneswar,ads
C07931,0,0.543400779,0.000129341,0,0,high,No Interaction,34,female,Hyderabad,organic
C04671,0,0.491172196,0.000122906,0,0,high,No Interaction,45,female,Chennai,referral
C06933,0,0.535059344,4.02E-05,0,0,low,No Interaction,44,female,Chennai,ads
C03556,0,0.540345266,0.00045848,0,0,medium,No Interaction,32,female,Jaipur,ads
C04259,0,0.533993365,5.11E-05,0,0,low,No Interaction,19,male,Chennai,ads
C01248,0,0.530368933,0.000219937,0,0,medium,No Interaction,65,female,Chennai,referral
C02895,0,0.524632673,0.000266429,0,0,high,No Interaction,30,male,Mumbai,organic
C01523,0,0.536461744,4.06E-05,0,0,low,No Interaction,38,female,Chennai,ads
C06172,0,0.537071922,0.000411092,0,0,medium,No Interaction,44,female,Jaipur,organic
C05622,0,0.5264805,6.12E-05,0,0,low,No Interaction,42,female,Mumbai,referral
C05980,0,0.503056062,0.000316089,0,0,high,No Interaction,28,male,Delhi,organic
C06131,0,0.545952505,6.44E-05,0,0,low,No Interaction,29,male,Ahmedabad,ads
C04173,0,0.561567977,4.05E-05,0,0,low,No Interaction,45,female,Hyderabad,ads
C07296,0,0.532994523,5.20E-05,0,0,low,No Interaction,18,male,Kolkata,ads
C07354,0,0.563311125,0.000475882,0,0,medium,No Interaction,51,male,Mumbai,organic
C05043,0,0.507468273,4.78E-05,0,0,low,No Interaction,31,male,Bangalore,ads
C04186,0,0.535760615,4.04E-05,0,0,low,No Interaction,41,female,Chennai,ads
C05627,0,0.553962302,0.000525467,0,0,medium,No Interaction,29,female,Delhi,ads
C05376,0,0.570135738,0.000426196,0,0,medium,No Interaction,53,female,Mumbai,ads
C05598,0,0.532752974,0.000307536,0,0,medium,No Interaction,23,male,Bangalore,ads
C01463,0,0.527165401,8.32E-05,0,0,high,No Interaction,27,male,Bhubaneswar,organic
C02630,0,0.5155629,6.57E-05,0,0,low,No Interaction,36,female,Jaipur,organic
C04279,0,0.55634179,4.98E-05,0,0,low,No Interaction,38,male,Hyderabad,ads
C03167,0,0.567475479,0.000403663,0,0,medium,No Interaction,36,male,Ahmedabad,ads
C04264,0,0.501913376,0.000106384,0,0,high,No Interaction,27,female,Pune,organic
C01577,0,0.507727377,7.42E-05,0,0,low,No Interaction,28,female,Delhi,referral
C06307,0,0.567702177,0.000535398,0,0,medium,No Interaction,34,male,Mumbai,ads
C04700,0,0.567932808,0.000372219,0,0,medium,No Interaction,32,male,Ahmedabad,organic
C03621,0,0.50880051,0.000173277,0,0,high,No Interaction,34,male,Kolkata,ads
C06541,0,0.573583047,0.000402042,0,0,medium,No Interaction,36,female,Mumbai,organic
C01689,0,0.500236876,0.000309518,0,0,high,No Interaction,40,male,Delhi,organic
C02121,0,0.580044024,0.000317553,0,0,medium,No Interaction,35,male,Hyderabad,ads
C03959,0,0.529452563,0.00016299,0,0,high,No Interaction,40,female,Ahmedabad,organic
C06462,0,0.54314483,0.000468211,0,0,medium,No Interaction,20,female,Jaipur,ads
C07085,0,0.560155298,0.00025882,0,0,medium,No Interaction,36,female,Chennai,ads
C01760,0,0.546177498,7.85E-05,0,0,low,No Interaction,25,male,Mumbai,organic
C07555,0,0.524167929,0.000200509,0,0,high,No Interaction,33,male,Ahmedabad,organic
C02941,0,0.578666022,0.000288743,0,0,medium,No Interaction,39,male,Hyderabad,organic
C07552,0,0.579582229,0.000290772,0,0,medium,No Interaction,35,male,Hyderabad,organic
C07572,0,0.509329812,0.000155674,0,0,high,No Interaction,35,male,Chennai,organic
C06825,0,0.52464067,0.000218979,0,0,high,No Interaction,33,male,Ahmedabad,ads
C05904,0,0.5267495,0.000222456,0,0,high,No Interaction,24,male,Ahmedabad,ads
C07964,0,0.569732758,0.000166593,0,0,medium,No Interaction,33,male,Bhubaneswar,ads
C06942,0,0.547128918,0.000133016,0,0,high,No Interaction,18,female,Hyderabad,organic
C02943,0,0.529769892,0.000280202,0,0,medium,No Interaction,38,male,Chennai,referral
C03963,0,0.545719113,0.000197159,0,0,medium,No Interaction,27,female,Pune,organic
C01766,0,0.507205443,0.000486884,0,0,medium,No Interaction,45,male,Jaipur,referral
C01680,0,0.550909833,0.000120011,0,0,medium,No Interaction,45,female,Bhubaneswar,referral
C02610,0,0.550093996,2.70E-05,0,0,low,No Interaction,18,male,Bhubaneswar,ads
C02188,0,0.558529975,0.000234926,0,0,medium,No Interaction,41,female,Chennai,organic
C02377,0,0.578440785,0.000313686,0,0,medium,No Interaction,42,male,Hyderabad,ads
C05361,0,0.516975013,7.23E-05,0,0,low,No Interaction,32,female,Jaipur,ads
C06156,0,0.555567003,2.19E-05,0,0,low,No Interaction,24,female,Bhubaneswar,ads
C01897,0,0.576572244,0.000447603,0,0,medium,No Interaction,25,female,Mumbai,ads
C03857,0,0.532134459,4.41E-05,0,0,low,No Interaction,43,male,Hyderabad,referral
C02421,0,0.506552941,7.35E-05,0,0,low,No Interaction,33,female,Delhi,referral
C05975,0,0.516987046,3.68E-05,0,0,low,No Interaction,18,female,Bangalore,organic
C04139,0,0.557544093,0.000260574,0,0,medium,No Interaction,42,female,Kolkata,ads
C01415,0,0.548951004,0.000647505,0,0,medium,No Interaction,21,male,Delhi,ads
C05136,0,0.574280284,0.000332188,0,0,medium,No Interaction,36,female,Ahmedabad,ads
C07318,0,0.539178019,0.000454485,0,0,medium,No Interaction,37,female,Jaipur,ads
C04266,0,0.520242091,9.81E-05,0,0,low,No Interaction,44,male,Delhi,ads
C05877,0,0.53249908,0.000508356,0,0,medium,No Interaction,34,male,Jaipur,organic
C03373,0,0.536691445,3.74E-05,0,0,low,No Interaction,35,female,Chennai,organic
C07162,0,0.565023803,0.000235269,0,0,medium,No Interaction,31,female,Hyderabad,referral
C07733,0,0.54502011,0.000196126,0,0,medium,No Interaction,30,female,Pune,organic
C04844,0,0.555102887,2.19E-05,0,0,low,No Interaction,26,female,Bhubaneswar,ads
C06640,0,0.574042678,0.000403452,0,0,medium,No Interaction,34,female,Mumbai,organic
C05186,0,0.504175638,4.29E-05,0,0,low,No Interaction,43,male,Bangalore,organic
C04665,0,0.533672593,0.00055809,0,0,medium,No Interaction,31,male,Jaipur,ads
C06604,0,0.507233388,4.77E-05,0,0,low,No Interaction,32,male,Bangalore,ads
C04019,0,0.531590792,5.15E-05,0,0,low,No Interaction,24,male,Kolkata,ads
C04009,0,0.530718056,4.98E-05,0,0,low,No Interaction,33,male,Chennai,ads
C01735,0,0.564239511,0.000521526,0,0,medium,No Interaction,49,male,Mumbai,ads
C01800,0,0.555787065,0.000302382,0,0,medium,No Interaction,18,male,Kolkata,organic
C07816,0,0.523492679,2.35E-05,0,0,low,No Interaction,33,male,Bhubaneswar,referral
C07612,0,0.556958765,2.22E-05,0,0,low,No Interaction,18,female,Bhubaneswar,ads
C03852,0,0.532958849,0.000221563,0,0,high,No Interaction,24,female,Mumbai,organic
C02678,0,0.543854713,0.000194417,0,0,medium,No Interaction,35,female,Pune,organic
C02397,0,0.546283548,0.000455749,0,0,medium,No Interaction,60,female,Delhi,organic
C05574,0,0.562931801,0.000264315,0,0,medium,No Interaction,24,female,Chennai,ads
C07789,0,0.520881513,0.00025907,0,0,high,No Interaction,46,male,Mumbai,organic
C05532,0,0.550023951,0.000389124,0,0,medium,No Interaction,41,female,Mumbai,referral
C07036,0,0.53948644,0.000235478,0,0,medium,No Interaction,26,female,Chennai,referral
C04207,0,0.505070752,0.000272864,0,0,high,No Interaction,51,female,Delhi,ads
C05489,0,0.548178365,5.12E-05,0,0,low,No Interaction,49,female,Ahmedabad,ads
C06001,0,0.557540147,0.000239434,0,0,medium,No Interaction,40,female,Kolkata,organic
C07468,0,0.486592794,4.35E-05,0,0,low,No Interaction,21,male,Bangalore,referral
C04315,0,0.484638156,0.000147755,0,0,high,No Interaction,39,male,Bangalore,organic
C05578,0,0.529980844,8.24E-05,0,0,low,No Interaction,32,female,Delhi,ads
C05308,0,0.508663161,4.78E-05,0,0,high,No Interaction,40,other,Bangalore,ads
C06730,0,0.530416649,4.69E-05,0,0,low,No Interaction,27,male,Kolkata,organic
C02957,0,0.51907479,0.000415681,0,0,medium,No Interaction,24,female,Jaipur,referral
C05076,0,0.532784971,7.73E-05,0,0,low,No Interaction,18,female,Delhi,organic
C07103,0,0.573313319,0.00013377,0,0,medium,No Interaction,47,female,Bhubaneswar,ads
C07241,0,0.577715054,0.00041491,0,0,medium,No Interaction,18,female,Mumbai,organic
C04387,0,0.564932575,0.000363845,0,0,medium,No Interaction,45,male,Ahmedabad,organic
C07281,0,0.519299827,8.95E-05,0,0,low,No Interaction,46,male,Delhi,organic
C07500,0,0.533902475,0.000513723,0,0,medium,No Interaction,28,male,Jaipur,organic
C07249,0,0.552584999,0.000299597,0,0,medium,No Interaction,31,female,Ahmedabad,referral
C01805,0,0.544570332,0.000142,0,0,high,No Interaction,31,female,Hyderabad,ads
C02946,0,0.544289219,0.000574527,0,0,medium,No Interaction,39,male,Delhi,organic
C04332,0,0.5454584,0.00063073,0,0,medium,No Interaction,36,male,Delhi,ads
C05037,0,0.585883354,0.000259498,0,0,medium,No Interaction,39,female,Hyderabad,ads
C07210,0,0.558070437,0.000254775,0,0,medium,No Interaction,45,female,Chennai,ads
C01862,0,0.553709966,2.16E-05,0,0,low,No Interaction,32,female,Bhubaneswar,ads
C01659,0,0.530671196,0.000468972,0,0,medium,No Interaction,30,female,Delhi,referral
C06155,0,0.549522267,1.93E-05,0,0,low,No Interaction,48,female,Bhubaneswar,organic
C06426,0,0.562724506,4.08E-05,0,0,low,No Interaction,40,female,Hyderabad,ads
C07204,0,0.523695127,0.00026457,0,0,high,No Interaction,34,male,Mumbai,organic
C02306,0,0.577948216,0.000313909,0,0,medium,No Interaction,18,female,Ahmedabad,organic
C02018,0,0.531174268,0.000283161,0,0,medium,No Interaction,32,male,Chennai,referral
C03325,0,0.491817453,0.000132556,0,0,high,No Interaction,40,female,Bangalore,ads
C01926,0,0.556047177,0.000490513,0,0,medium,No Interaction,18,female,Delhi,organic
C02192,0,0.559857117,0.000243663,0,0,medium,No Interaction,30,female,Kolkata,organic
C02971,0,0.564697638,0.000480905,0,0,medium,No Interaction,45,male,Mumbai,organic
C03841,0,0.569037603,0.000152275,0,0,medium,No Interaction,34,male,Bhubaneswar,organic
C05847,0,0.535693357,3.81E-05,0,0,low,No Interaction,34,female,Kolkata,organic
C02909,0,0.490495801,0.000302773,0,0,high,No Interaction,28,male,Jaipur,ads
C03262,0,0.473413959,0.000127336,0,0,high,No Interaction,22,male,Pune,referral
C03879,0,0.526169651,0.000210595,0,0,high,No Interaction,53,female,Mumbai,organic
C05859,0,0.536240265,0.000522793,0,0,medium,No Interaction,18,male,Jaipur,organic
C01499,0,0.538607221,0.000173774,0,0,high,No Interaction,27,male,Hyderabad,ads
C02435,0,0.530654692,5.11E-05,0,0,low,No Interaction,28,male,Kolkata,ads
C03485,0,0.566500795,0.00014937,0,0,medium,No Interaction,45,male,Bhubaneswar,organic
C07459,0,0.539640996,0.000419084,0,0,medium,No Interaction,33,female,Jaipur,organic
C04038,0,0.522821581,1.00E-04,0,0,low,No Interaction,33,male,Delhi,ads
C05597,0,0.560324142,0.000266106,0,0,medium,No Interaction,30,female,Kolkata,ads
C07182,0,0.540107878,0.000420554,0,0,medium,No Interaction,31,female,Jaipur,organic
C03971,0,0.555791014,0.000329078,0,0,medium,No Interaction,20,male,Kolkata,ads
C05674,0,0.510440449,0.000161181,0,0,high,No Interaction,25,male,Kolkata,organic
C02600,0,0.514511803,0.000154272,0,0,high,No Interaction,31,male,Hyderabad,referral
C06992,0,0.545024077,0.000213444,0,0,medium,No Interaction,32,female,Pune,ads
C05810,0,0.542685297,5.78E-05,0,0,low,No Interaction,41,male,Ahmedabad,organic
C02148,0,0.494264363,0.000128604,0,0,high,No Interaction,30,male,Pune,organic
C06063,0,0.549746855,0.000288928,0,0,medium,No Interaction,44,male,Kolkata,organic
C07662,0,0.545687418,0.000580591,0,0,medium,No Interaction,33,male,Delhi,organic
C03764,0,0.531586809,4.73E-05,0,0,low,No Interaction,22,male,Kolkata,organic
C05895,0,0.578207714,0.000287734,0,0,medium,No Interaction,41,male,Hyderabad,organic
C03442,0,0.500236876,0.000309518,0,0,high,No Interaction,40,male,Delhi,organic
C04989,0,0.539655826,6.14E-05,0,0,low,No Interaction,56,male,Ahmedabad,ads
C05467,0,0.568624453,0.000539159,0,0,medium,No Interaction,30,male,Mumbai,ads
C07708,0,0.55657373,4.99E-05,0,0,low,No Interaction,37,male,Hyderabad,ads
C04605,0,0.530011866,4.55E-05,0,0,low,No Interaction,34,male,Chennai,organic
C06026,0,0.470369462,0.00012447,0,0,high,No Interaction,35,male,Pune,referral
C02799,0,0.519319899,0.000131053,0,0,high,No Interaction,22,female,Chennai,organic
C02464,0,0.564243462,0.000393892,0,0,medium,No Interaction,50,male,Ahmedabad,ads
C06897,0,0.526931153,8.30E-05,0,0,high,No Interaction,28,male,Bhubaneswar,organic
C07082,0,0.544775691,0.000361522,0,0,medium,No Interaction,35,male,Ahmedabad,referral
C05769,0,0.565959122,4.18E-05,0,0,low,No Interaction,26,female,Hyderabad,ads
C07418,0,0.553857039,8.34E-05,0,0,medium,No Interaction,36,other,Chennai,referral
C05736,0,0.577260389,0.000312265,0,0,medium,No Interaction,21,female,Ahmedabad,organic
C06403,0,0.552367131,0.000286983,0,0,medium,No Interaction,38,male,Chennai,organic
C06191,0,0.529480279,4.66E-05,0,0,low,No Interaction,31,male,Kolkata,organic
C03814,0,0.492740928,0.000240585,0,0,high,No Interaction,48,female,Jaipur,ads
C04293,0,0.552348678,0.000395995,0,0,medium,No Interaction,31,female,Mumbai,referral
C04649,0,0.538318876,0.000233426,0,0,medium,No Interaction,31,female,Chennai,referral
C01512,0,0.486034518,0.000292869,0,0,high,No Interaction,47,male,Jaipur,ads
C02962,0,0.570366054,0.00029629,0,0,medium,No Interaction,51,female,Ahmedabad,organic
C04518,0,0.514624015,6.53E-05,0,0,low,No Interaction,40,female,Jaipur,organic
C05581,0,0.50880051,0.000173277,0,0,high,No Interaction,34,male,Kolkata,ads
C07224,0,0.554166352,0.00032507,0,0,medium,No Interaction,27,male,Kolkata,ads
C03739,0,0.542194588,0.000615465,0,0,medium,No Interaction,50,male,Delhi,ads
C02597,0,0.535451987,0.000225332,0,0,medium,No Interaction,39,female,Bangalore,organic
C03968,0,0.581641683,0.000295389,0,0,medium,No Interaction,26,male,Hyderabad,organic
C01540,0,0.560324142,0.000266106,0,0,medium,No Interaction,30,female,Kolkata,ads
C01955,0,0.522062024,0.000214802,0,0,high,No Interaction,44,male,Ahmedabad,ads
C04648,0,0.555135324,0.0004044,0,0,medium,No Interaction,19,female,Mumbai,referral
C02695,0,0.5915722,0.000110847,0,0,medium,No Interaction,30,other,Ahmedabad,organic
C03848,0,0.506759368,4.55E-05,0,0,low,No Interaction,31,male,Kolkata,referral
C07601,0,0.486281311,0.000149577,0,0,high,No Interaction,32,male,Bangalore,organic
C05221,0,0.562493254,4.08E-05,0,0,low,No Interaction,41,female,Hyderabad,ads
C07229,0,0.503968944,7.21E-05,0,0,low,No Interaction,44,female,Delhi,referral
C02093,0,0.547783359,0.000589808,0,0,medium,No Interaction,24,male,Delhi,organic
C07927,0,0.545952505,6.44E-05,0,0,low,No Interaction,29,male,Ahmedabad,ads
C03185,0,0.570114053,1.92E-05,0,0,low,No Interaction,26,other,Ahmedabad,ads
C02474,0,0.545016557,8.47E-05,0,0,low,No Interaction,32,male,Mumbai,ads
C02932,0,0.538564257,4.13E-05,0,0,low,No Interaction,29,female,Chennai,ads
C06018,0,0.494930417,0.000126397,0,0,high,No Interaction,29,female,Chennai,referral
C02865,0,0.525963445,0.000292314,0,0,medium,No Interaction,52,male,Bangalore,ads
C04448,0,0.514264619,0.000230674,0,0,medium,No Interaction,35,male,Pune,referral
C07096,0,0.545482579,8.50E-05,0,0,low,No Interaction,30,male,Mumbai,ads
C05131,0,0.552831802,0.000287989,0,0,medium,No Interaction,36,male,Chennai,organic
C05291,0,0.554886957,0.000486239,0,0,medium,No Interaction,23,female,Delhi,organic
C06045,0,0.558298246,0.000234515,0,0,medium,No Interaction,42,female,Chennai,organic
C04483,0,0.543611164,0.000469853,0,0,medium,No Interaction,18,female,Jaipur,ads
C06921,0,0.572724925,0.000170428,0,0,medium,No Interaction,20,male,Bhubaneswar,ads
C02006,0,0.52258713,9.98E-05,0,0,low,No Interaction,34,male,Delhi,ads
C06733,0,0.537625995,3.77E-05,0,0,low,No Interaction,31,female,Chennai,organic
C02901,0,0.587930011,0.000242231,0,0,medium,No Interaction,28,female,Hyderabad,organic
C07531,0,0.534587773,3.68E-05,0,0,low,No Interaction,44,female,Chennai,organic
C04164,0,0.541055823,0.000190375,0,0,medium,No Interaction,47,female,Pune,organic
C01668,0,0.503705797,4.27E-05,0,0,low,No Interaction,45,male,Bangalore,organic
C03827,0,0.549337891,6.84E-05,0,0,low,No Interaction,43,female,Mumbai,ads
C04793,0,0.508092113,6.52E-05,0,0,high,No Interaction,41,female,Bhubaneswar,referral
C03924,0,0.489760469,6.27E-05,0,0,low,No Interaction,49,female,Jaipur,referral
C04233,0,0.545482597,5.90E-05,0,0,low,No Interaction,29,male,Ahmedabad,organic
C05185,0,0.529872193,6.63E-05,0,0,high,No Interaction,45,female,Bhubaneswar,organic
C03700,0,0.534988427,0.00024437,0,0,medium,No Interaction,43,female,Bangalore,ads
C06882,0,0.533256774,8.44E-05,0,0,low,No Interaction,18,female,Delhi,ads
C06490,0,0.538497055,3.89E-05,0,0,low,No Interaction,22,female,Kolkata,organic
C06645,0,0.544779549,7.77E-05,0,0,low,No Interaction,31,male,Mumbai,organic
C03265,0,0.558196613,5.05E-05,0,0,low,No Interaction,30,male,Hyderabad,ads
C04709,0,0.547349414,0.00019959,0,0,medium,No Interaction,20,female,Pune,organic
C06186,0,0.504672244,8.14E-05,0,0,high,No Interaction,26,male,Bhubaneswar,referral
C04375,0,0.502152307,0.000115982,0,0,high,No Interaction,28,female,Pune,ads
C07862,0,0.557775904,0.000261031,0,0,medium,No Interaction,41,female,Kolkata,ads
C03653,0,0.568807131,0.000152008,0,0,medium,No Interaction,35,male,Bhubaneswar,organic
C04743,0,0.550027928,0.000293883,0,0,medium,No Interaction,42,female,Ahmedabad,referral
C06357,0,0.553997025,0.000316171,0,0,medium,No Interaction,33,male,Chennai,ads
C02667,0,0.514862742,7.11E-05,0,0,low,No Interaction,41,female,Jaipur,ads
C02766,0,0.523727091,2.35E-05,0,0,low,No Interaction,32,male,Bhubaneswar,referral
C06630,0,0.538944517,0.00045369,0,0,medium,No Interaction,38,female,Jaipur,ads
C07988,0,0.544787501,6.39E-05,0,0,low,No Interaction,34,male,Ahmedabad,ads
C07720,0,0.485170901,0.000150407,0,0,high,No Interaction,41,male,Chennai,referral
C02741,0,0.56109345,0.00022837,0,0,medium,No Interaction,48,female,Hyderabad,referral
C07188,0,0.474950806,0.000100648,0,0,high,No Interaction,45,female,Pune,referral
C06000,0,0.574961554,0.000406287,0,0,medium,No Interaction,30,female,Mumbai,organic
C06896,0,0.576338896,0.000410576,0,0,medium,No Interaction,24,female,Mumbai,organic
C05122,0,0.500723221,0.000257867,0,0,high,No Interaction,35,male,Mumbai,referral
C02141,0,0.539901218,0.000125989,0,0,high,No Interaction,49,female,Hyderabad,organic
C03204,0,0.574688141,0.000124214,0,0,medium,No Interaction,39,female,Bhubaneswar,organic
C03149,0,0.525416305,5.87E-05,0,0,low,No Interaction,18,male,Ahmedabad,referral
C06036,0,0.545667227,2.40E-05,0,0,low,No Interaction,35,male,Bhubaneswar,organic
C04736,0,0.571261331,1.78E-05,0,0,low,No Interaction,19,other,Ahmedabad,organic
C04732,0,0.569271966,0.000166011,0,0,medium,No Interaction,35,male,Bhubaneswar,ads
C04185,0,0.513223631,0.000220779,0,0,medium,No Interaction,37,female,Bangalore,referral
C06597,0,0.515919561,4.12E-05,0,0,low,No Interaction,27,male,Pune,ads
C04535,0,0.53251749,0.000248704,0,0,medium,No Interaction,56,male,Pune,ads
C05067,0,0.544550474,5.86E-05,0,0,low,No Interaction,33,male,Ahmedabad,organic
C01344,0,0.561460905,0.000469265,0,0,medium,No Interaction,59,male,Mumbai,organic
C02815,0,0.519558428,0.000187511,0,0,medium,No Interaction,42,female,Pune,referral
C06180,0,0.487013822,0.000253526,0,0,high,No Interaction,29,female,Delhi,referral
C04463,0,0.543159212,0.000210475,0,0,medium,No Interaction,40,female,Pune,ads
C02891,0,0.575074902,8.47E-05,0,0,medium,No Interaction,41,other,Chennai,organic
C07287,0,0.549109211,5.15E-05,0,0,low,No Interaction,45,female,Ahmedabad,ads
C07414,0,0.569550193,0.000410073,0,0,medium,No Interaction,27,male,Ahmedabad,ads
C06677,0,0.536695422,4.07E-05,0,0,low,No Interaction,37,female,Chennai,ads
C06624,0,0.523552775,3.13E-05,0,0,low,No Interaction,22,female,Pune,organic
C05235,0,0.533426649,0.00022234,0,0,high,No Interaction,22,female,Mumbai,organic
C03030,0,0.567236936,0.000490253,0,0,medium,No Interaction,34,male,Mumbai,organic
C02303,0,0.544039883,2.58E-05,0,0,low,No Interaction,44,male,Bhubaneswar,ads
C06756,0,0.542911635,0.000467392,0,0,medium,No Interaction,21,female,Jaipur,ads
C07356,0,0.565497869,1.70E-05,0,0,low,No Interaction,44,other,Ahmedabad,organic
C07587,0,0.539200822,0.000125329,0,0,high,No Interaction,52,female,Hyderabad,organic
C01454,0,0.510521434,4.89E-05,0,0,low,No Interaction,18,male,Bangalore,ads
C06457,0,0.531789098,0.000219632,0,0,high,No Interaction,29,female,Mumbai,organic
