customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected
C05159,0,0.560088672,0.000244089,0,0
C01366,0,0.533619969,7.42E-05,0,0
C02469,0,0.529452563,0.00016299,0,0
C05114,0,0.535190669,1.09E-05,0,0
C02614,0,0.529968982,0.000466516,0,0
C06843,0,0.522146108,3.10E-05,0,0
C07053,0,0.56411144,4.13E-05,0,0
C04666,0,0.552831802,0.000287989,0,0
C04715,0,0.510205614,0.000160899,0,0
C02180,0,0.503132836,9.17E-05,0,0
C02085,0,0.577264292,0.000339834,0,0
C03443,0,0.544084276,8.41E-05,0,0
C05553,0,0.498936006,3.02E-05,0,0
C06028,0,0.546386248,0.000583647,0,0
C06875,0,0.548762806,5.99E-05,0,0
C07020,0,0.567244807,0.000402957,0,0
C07977,0,0.501897889,0.000260134,0,0
C02868,0,0.54021093,3.66E-05,0,0
C02942,0,0.552564734,0.000477803,0,0
C07282,0,0.546773519,6.16E-05,0,0
C07119,0,0.52247831,8.03E-05,0,0
C01775,0,0.57836294,0.000139023,0,0
C03205,0,0.508857469,8.00E-05,0,0
C04171,0,0.531349155,0.000304323,0,0
C04978,0,0.544293186,0.000625235,0,0
C05848,0,0.49298786,0.000122871,0,0
C07808,0,0.516270008,5.48E-05,0,0
C07941,0,0.533692417,1.98E-05,0,0
C07009,0,0.524823851,7.29E-05,0,0
C01610,0,0.532526669,5.19E-05,0,0
C04667,0,0.545691383,0.000631834,0,0
C06633,0,0.525177964,7.76E-05,0,0
C03983,0,0.572433416,0.000398539,0,0
C05199,0,0.497919498,0.000103265,0,0
C06786,0,0.520945701,9.86E-05,0,0
C07043,0,0.523464704,0.000287425,0,0
C01288,0,0.488851956,0.000299086,0,0
C06017,0,0.529476629,0.000300091,0,0
C03565,0,0.534591753,4.01E-05,0,0
C01705,0,0.527635309,7.44E-05,0,0
C05312,0,0.524636662,0.000289952,0,0
C06734,0,0.546390213,0.00063516,0,0
C06867,0,0.466611011,0.00026927,0,0
C04884,0,0.524216195,0.00057186,0,0
C05502,0,0.555413785,4.94E-05,0,0
C05892,0,0.544880053,1.69E-05,0,0
C03345,0,0.57115824,0.000549639,0,0
C04115,0,0.491874171,6.37E-05,0,0
C01991,0,0.530283749,1.41E-05,0,0
C03141,0,0.576109421,0.000409858,0,0
C06661,0,0.512685007,0.000128072,0,0
C04822,0,0.534524473,3.78E-05,0,0
C04863,0,0.570010912,0.000411511,0,0
C06419,0,0.541522489,0.000191043,0,0
C04997,0,0.550272285,5.20E-05,0,0
C02625,0,0.517852713,0.000144854,0,0
C06206,0,0.554454714,5.37E-05,0,0
C06805,0,0.527635309,7.44E-05,0,0
C03132,0,0.541961316,0.000614389,0,0
C03773,0,0.57382072,0.000331027,0,0
C04728,0,0.504031715,0.000117618,0,0
C05388,0,0.532317092,7.71E-05,0,0
C01730,0,0.522085997,2.32E-05,0,0
C01868,0,0.51099008,0.000150274,0,0
C03136,0,0.511928779,4.00E-05,0,0
C04960,0,0.517440333,6.66E-05,0,0
C05739,0,0.576602582,0.00028423,0,0
C06864,0,0.555916771,0.000236518,0,0
C02733,0,0.563880353,4.12E-05,0,0
C06176,0,0.509562035,8.04E-05,0,0
C02775,0,0.563311125,0.000475882,0,0
C07048,0,0.543103309,2.35E-05,0,0
C03534,0,0.561324864,0.000228771,0,0
C04117,0,0.539061879,0.000261199,0,0
C03058,0,0.577520001,0.000286227,0,0
C04893,0,0.547084896,0.00058672,0,0
C07343,0,0.572437349,0.000300995,0,0
C04530,0,0.567101785,0.000140823,0,0
C06280,0,0.556612652,0.000237763,0,0
C02633,0,0.526232327,8.99E-05,0,0
C07788,0,0.549326102,0.000387086,0,0
C06453,0,0.545225396,0.000629627,0,0
C06823,0,0.52633708,0.000102621,0,0
C07522,0,0.56710907,3.88E-05,0,0
C01239,0,0.570880288,0.000154422,0,0
C05586,0,0.528511975,0.000214314,0,0
C04276,0,0.547815029,0.00020029,0,0
C02919,0,0.550031778,6.32E-05,0,0
C05333,0,0.570884207,0.000168058,0,0
C02923,0,0.502897909,9.16E-05,0,0
C03439,0,0.560630541,0.000227572,0,0
C03768,0,0.493696539,0.000134426,0,0
C03140,0,0.491578585,0.000121587,0,0
C07415,0,0.511914298,8.91E-05,0,0
C01526,0,0.520739089,3.07E-05,0,0
C07693,0,0.551205056,0.000284482,0,0
C04526,0,0.495673831,0.000129962,0,0
C05612,0,0.560849783,0.000260183,0,0
C02315,0,0.519785429,7.45E-05,0,0
C07620,0,0.516679438,0.000143592,0,0
C03102,0,0.520731197,0.00018916,0,0
C05269,0,0.521120025,0.000282437,0,0
C05548,0,0.589754026,0.000267336,0,0
C06582,0,0.545707738,0.000364062,0,0
C01452,0,0.553473777,1.99E-05,0,0
C05362,0,0.554689554,0.000292051,0,0
C05942,0,0.529480279,4.66E-05,0,0
C01675,0,0.537091856,0.000248251,0,0
C07753,0,0.526827862,6.48E-05,0,0
C07837,0,0.536492349,0.000256217,0,0
C05365,0,0.534591753,4.01E-05,0,0
C06999,0,0.547582232,0.00019994,0,0
C07562,0,0.517674979,6.68E-05,0,0
C03444,0,0.546414384,8.56E-05,0,0
C01793,0,0.525339708,0.000291478,0,0
C06553,0,0.544293186,0.000625235,0,0
C02914,0,0.569776628,0.000543898,0,0
C07502,0,0.58861285,0.000243507,0,0
C03280,0,0.553764818,0.000315618,0,0
C03838,0,0.551663274,6.96E-05,0,0
C07421,0,0.543151705,5.80E-05,0,0
C07458,0,0.518850713,0.000130595,0,0
C07754,0,0.487439141,0.000271951,0,0
C02138,0,0.589750156,0.000245648,0,0
C04162,0,0.494738175,0.000140451,0,0
C07007,0,0.548232687,2.66E-05,0,0
C07031,0,0.561771456,0.000240755,0,0
C07756,0,0.549281593,0.000287918,0,0
C02053,0,0.556337841,4.57E-05,0,0
C05603,0,0.507292737,4.45E-05,0,0
C01863,0,0.522526951,0.000285419,0,0
C04637,0,0.552703518,1.34E-05,0,0
C04796,0,0.56857663,0.000151742,0,0
C04837,0,0.502825133,0.000343393,0,0
C06007,0,0.554229209,0.000316725,0,0
C06102,0,0.535799637,0.000156355,0,0
C06890,0,0.536398478,4.17E-05,0,0
C01408,0,0.53001585,4.96E-05,0,0
C02842,0,0.529448559,0.00021582,0,0
C02135,0,0.519057343,0.000550261,0,0
C03978,0,0.512394375,3.69E-05,0,0
C05174,0,0.516154254,4.13E-05,0,0
C07807,0,0.541989083,0.000191713,0,0
C04765,0,0.542211936,0.000464945,0,0
C04212,0,0.528376912,4.90E-05,0,0
C05808,0,0.586791196,0.00024012,0,0
C06504,0,0.567475479,0.000403663,0,0
C04781,0,0.535089961,0.00025354,0,0
C07325,0,0.517081065,0.000235571,0,0
C01911,0,0.55276911,0.000121704,0,0
C04093,0,0.553788851,4.88E-05,0,0
C02374,0,0.538361298,0.000259831,0,0
C04486,0,0.54618898,0.00021532,0,0
C06364,0,0.506750195,0.000166189,0,0
C06470,0,0.513450265,6.47E-05,0,0
C06941,0,0.537772779,0.000413257,0,0
C07560,0,0.509347222,4.85E-05,0,0
C07957,0,0.542922048,0.00019306,0,0
C07559,0,0.574002829,0.000134475,0,0
C02578,0,0.504167732,0.000264096,0,0
C01684,0,0.537426955,0.000258018,0,0
C07377,0,0.493324767,0.000127706,0,0
C02447,0,0.54292248,6.30E-05,0,0
C04606,0,0.537422978,0.000237085,0,0
C02792,0,0.526462622,8.27E-05,0,0
C05113,0,0.560996008,5.11E-05,0,0
C05855,0,0.574462342,0.000134946,0,0
C04636,0,0.535642286,4.53E-05,0,0
C04787,0,0.512159581,3.68E-05,0,0
C06648,0,0.535218225,0.000224937,0,0
C04180,0,0.537189351,0.00023667,0,0
C05785,0,0.509739928,0.000174495,0,0
C07510,0,0.473179694,0.000127113,0,0
C07582,0,0.543384863,8.37E-05,0,0
C01713,0,0.511587755,3.68E-05,0,0
C01933,0,0.51188613,3.60E-05,0,0
C06859,0,0.565394447,0.00052611,0,0
C05673,0,0.582556088,0.000297465,0,0
C05898,0,0.51930382,9.74E-05,0,0
C01740,0,0.515805736,0.000225072,0,0
C05390,0,0.554678931,6.54E-05,0,0
C07464,0,0.543794947,0.000145585,0,0
C06561,0,0.585195295,0.000237196,0,0
C02784,0,0.532950729,3.64E-05,0,0
C06209,0,0.57450218,0.000404867,0,0
C06492,0,0.545020541,6.40E-05,0,0
C07586,0,0.505648467,4.39E-05,0,0
C04850,0,0.527444243,0.000272085,0,0
C03301,0,0.506981088,0.000152972,0,0
C01646,0,0.476794022,0.000300623,0,0
C05331,0,0.570653978,0.000167764,0,0
C03468,0,0.50953786,3.53E-05,0,0
C03429,0,0.567343685,4.23E-05,0,0
C04368,0,0.515109258,3.78E-05,0,0
C04441,0,0.577718974,0.00031336,0,0
C04590,0,0.548354771,0.000311151,0,0
C05825,0,0.515334811,0.000138443,0,0
C02583,0,0.526700881,9.02E-05,0,0
C02824,0,0.531280516,7.29E-05,0,0
C01755,0,0.537158753,3.75E-05,0,0
C02244,0,0.527583182,0.000174915,0,0
C03234,0,0.564342498,4.13E-05,0,0
C05157,0,0.53195161,3.71E-05,0,0
C05939,0,0.50094568,0.000338618,0,0
C06836,0,0.532522687,4.77E-05,0,0
C01746,0,0.565856223,0.000527954,0,0
C06088,0,0.540357234,0.00023377,0,0
C02012,0,0.493676498,0.00022262,0,0
C04643,0,0.557375025,0.00025344,0,0
C06128,0,0.588616724,0.000265007,0,0
C07063,0,0.533045996,0.000287154,0,0
C05738,0,0.505589113,4.71E-05,0,0
C03021,0,0.530654692,5.11E-05,0,0
C03511,0,0.554190537,0.000483692,0,0
C06775,0,0.529266649,0.000464073,0,0
C07457,0,0.531329189,0.000503927,0,0
C05042,0,0.510234074,0.000260572,0,0
C05151,0,0.548411108,5.13E-05,0,0
C07517,0,0.533152193,7.40E-05,0,0
C02418,0,0.485581059,0.000161933,0,0
C04199,0,0.561077287,0.000239494,0,0
C07263,0,0.50931928,0.000494614,0,0
C02575,0,0.55634179,4.98E-05,0,0
C05397,0,0.533672593,0.00055809,0,0
C05545,0,0.528372926,4.50E-05,0,0
C06375,0,0.566087086,0.000367043,0,0
C01450,0,0.575836202,0.000125306,0,0
C01613,0,0.51212093,3.60E-05,0,0
C01701,0,0.52927308,8.45E-05,0,0
C03858,0,0.563406383,0.000232404,0,0
C07278,0,0.569089354,0.000408639,0,0
C02392,0,0.520238099,9.01E-05,0,0
C04184,0,0.504880386,4.31E-05,0,0
C04905,0,0.507452231,8.62E-05,0,0
C04066,0,0.51333749,4.05E-05,0,0
C02452,0,0.57381679,0.0004383,0,0
C04286,0,0.573184792,0.000171026,0,0
C06518,0,0.520027562,0.000188169,0,0
C04998,0,0.555123,0.000530086,0,0
C02337,0,0.575883838,0.000309003,0,0
C06902,0,0.477998194,0.000102965,0,0
C07051,0,0.528313513,5.03E-05,0,0
C03284,0,0.53353799,4.46E-05,0,0
C06125,0,0.537099476,4.19E-05,0,0
C03526,0,0.566783377,0.000401549,0,0
C03334,0,0.506281916,0.00026829,0,0
C02834,0,0.507683114,7.93E-05,0,0
C05021,0,0.497526412,2.99E-05,0,0
C04548,0,0.52791666,0.000297146,0,0
C06821,0,0.551402756,0.00047364,0,0
C02852,0,0.509709127,3.63E-05,0,0
C05493,0,0.549056962,1.92E-05,0,0
C07206,0,0.586335408,0.000239281,0,0
C02241,0,0.538590867,0.000239169,0,0
C04021,0,0.563100411,0.000271755,0,0
C02398,0,0.549285553,0.000313338,0,0
C06620,0,0.497688566,0.000112187,0,0
C04934,0,0.536628183,3.84E-05,0,0
C04166,0,0.532578149,0.000286151,0,0
C05559,0,0.51138374,0.000176646,0,0
C03120,0,0.516210076,0.00014309,0,0
C06040,0,0.527421516,4.66E-05,0,0
C07664,0,0.506212812,0.000156181,0,0
C02929,0,0.51756281,0.000157824,0,0
C03342,0,0.53603336,0.000156629,0,0
C06822,0,0.535222204,0.000244798,0,0
C07743,0,0.532368417,4.42E-05,0,0
C07178,0,0.549807121,5.18E-05,0,0
C02420,0,0.53268436,7.37E-05,0,0
C07616,0,0.52977777,4.55E-05,0,0
C05345,0,0.527158967,0.00045682,0,0
C03944,0,0.503457457,0.000149007,0,0
C05349,0,0.509327184,8.03E-05,0,0
C06217,0,0.546729169,1.89E-05,0,0
C01583,0,0.582327539,0.000296945,0,0
C07534,0,0.581645575,0.000321468,0,0
C01780,0,0.503734023,7.20E-05,0,0
C01795,0,0.558066492,0.000234105,0,0
C02422,0,0.521071372,7.95E-05,0,0
C06178,0,0.538607221,0.000173774,0,0
C04791,0,0.550444586,0.000290449,0,0
C01614,0,0.536929084,4.08E-05,0,0
C01708,0,0.546749351,0.000457347,0,0
C04429,0,0.542688835,0.000192723,0,0
C06800,0,0.527134809,0.000294883,0,0
C04738,0,0.56857663,0.000151742,0,0
C03612,0,0.541744405,0.000353389,0,0
C04277,0,0.561101238,3.71E-05,0,0
C03580,0,0.539178019,0.000454485,0,0
C02516,0,0.567014107,0.000402253,0,0
C07125,0,0.532446439,6.76E-05,0,0
C07621,0,0.513795118,0.000229868,0,0
C04769,0,0.579815093,0.000316998,0,0
C04399,0,0.51976898,8.98E-05,0,0
C04443,0,0.550961934,6.36E-05,0,0
C02613,0,0.532760603,5.20E-05,0,0
C03522,0,0.553978603,0.00030276,0,0
C07926,0,0.566409063,0.000237753,0,0
C02670,0,0.55090963,0.000291468,0,0
C05032,0,0.567240863,0.000533527,0,0
C04806,0,0.57662337,9.58E-05,0,0
C03419,0,0.548395335,0.000384385,0,0
C04857,0,0.525343714,0.000220132,0,0
C02508,0,0.503796794,0.000117412,0,0
C03574,0,0.522372687,0.000191492,0,0
C04121,0,0.495794676,0.000246123,0,0
C04282,0,0.503529911,0.000345201,0,0
C05653,0,0.570697825,0.000547719,0,0
C06716,0,0.5466548,0.000216076,0,0
C01562,0,0.577027124,0.000412737,0,0
C07633,0,0.53716273,4.09E-05,0,0
C03633,0,0.541055823,0.000190375,0,0
C05889,0,0.549151724,0.000151567,0,0
C07948,0,0.548461464,2.45E-05,0,0
C01640,0,0.541957346,0.00056456,0,0
C02143,0,0.546619151,0.00058467,0,0
C01339,0,0.52307248,5.77E-05,0,0
C04824,0,0.56272057,3.75E-05,0,0
C05419,0,0.482788868,0.000245662,0,0
C05830,0,0.529472644,0.000275746,0,0
C04239,0,0.561446568,7.68E-05,0,0
C04525,0,0.536620561,0.000227313,0,0
C04804,0,0.52697977,0.000204766,0,0
C01624,0,0.547767147,2.65E-05,0,0
C07712,0,0.549779004,0.000509172,0,0
C01250,0,0.498393361,0.000112778,0,0
C03264,0,0.529980844,8.24E-05,0,0
C03990,0,0.528810229,8.17E-05,0,0
C01601,0,0.537800328,4.22E-05,0,0
C01950,0,0.514041768,4.07E-05,0,0
C05629,0,0.493559662,0.00012793,0,0
C06058,0,0.514632148,0.00022311,0,0
C07479,0,0.544775691,0.000361522,0,0
C03724,0,0.53344916,0.000230133,0,0
C03706,0,0.544550474,5.86E-05,0,0
C01485,0,0.553701949,0.000323934,0,0
C03064,0,0.567658256,0.000163989,0,0
C01431,0,0.49964081,3.03E-05,0,0
C01696,0,0.506759612,4.37E-05,0,0
C03518,0,0.551146076,0.000317756,0,0
C04407,0,0.57197726,0.000432205,0,0
C07307,0,0.547317738,0.000587747,0,0
C02274,0,0.550681077,0.000316646,0,0
C07896,0,0.512761978,3.57E-05,0,0
C03043,0,0.542685278,8.32E-05,0,0
C06114,0,0.553001214,0.000296096,0,0
C06152,0,0.535791225,0.000254875,0,0
C04703,0,0.517558269,3.84E-05,0,0
C05289,0,0.533196756,0.00016762,0,0
C06067,0,0.554461369,0.000317279,0,0
C03693,0,0.539174044,0.00041762,0,0
C05156,0,0.559818254,5.11E-05,0,0
C00556,0,0.528547688,5.03E-05,0,0
C03015,0,0.555169963,0.000279464,0,0
C03374,0,0.567936734,0.000405079,0,0
C03589,0,0.580955511,0.000293842,0,0
C01505,0,0.516142361,0.000233927,0,0
C02867,0,0.510440655,6.64E-05,0,0
C05812,0,0.518613482,6.72E-05,0,0
C04371,0,0.56627393,0.000162275,0,0
C07394,0,0.513466299,3.59E-05,0,0
C04779,0,0.552581027,0.000396688,0,0
C05873,0,0.570237305,0.000378792,0,0
C06480,0,0.571114405,0.000168353,0,0
C04159,0,0.499333097,0.00011357,0,0
C03666,0,0.54502011,0.000196126,0,0
C07373,0,0.524963057,3.45E-05,0,0
C03240,0,0.536152937,0.000235832,0,0
C03622,0,0.561712759,0.000268916,0,0
C03311,0,0.518385443,0.000185877,0,0
C07692,0,0.567932808,0.000372219,0,0
C04461,0,0.527873507,8.11E-05,0,0
C06601,0,0.54615729,0.000634049,0,0
C04295,0,0.564243462,0.000393892,0,0
C05923,0,0.529407958,7.19E-05,0,0
C02636,0,0.52323429,0.000216691,0,0
C04388,0,0.483213973,0.000263515,0,0
C05887,0,0.550965891,6.92E-05,0,0
C04480,0,0.557477248,0.000324582,0,0
C02543,0,0.530045441,1.34E-05,0,0
C04017,0,0.537788491,0.00023874,0,0
C03966,0,0.585879473,0.000238445,0,0
C07551,0,0.53347881,0.000478926,0,0
C07655,0,0.536024949,0.000255322,0,0
C03013,0,0.524259959,3.43E-05,0,0
C01340,0,0.508614701,0.000492024,0,0
C01600,0,0.544566365,0.000130479,0,0
C07149,0,0.527348956,0.000174609,0,0
C07156,0,0.569776628,0.000543898,0,0
C07108,0,0.534856175,0.000253097,0,0
C07571,0,0.562869203,0.00027128,0,0
C05476,0,0.578211615,0.000313137,0,0
C07371,0,0.532035148,0.000551295,0,0
C07954,0,0.476559598,0.000300097,0,0
C06302,0,0.555351118,0.000487944,0,0
C03696,0,0.573127203,0.000436004,0,0
C07751,0,0.55329638,0.000288999,0,0
C02533,0,0.530679073,7.61E-05,0,0
C03326,0,0.587474597,0.000241385,0,0
C04070,0,0.523556765,3.41E-05,0,0
C07401,0,0.52388489,8.12E-05,0,0
C07477,0,0.511822806,3.55E-05,0,0
C03714,0,0.575225466,0.00028126,0,0
C05059,0,0.532281109,0.000281599,0,0
C07104,0,0.541511098,0.000352771,0,0
C03785,0,0.494239109,3.60E-05,0,0
C06288,0,0.53353799,4.46E-05,0,0
C05214,0,0.55393021,0.000298177,0,0
C07383,0,0.562712788,0.000231186,0,0
C05237,0,0.525101381,0.000267363,0,0
C01784,0,0.55939787,0.000264249,0,0
C03445,0,0.539019466,0.000234655,0,0
C04213,0,0.494205595,8.58E-05,0,0
C05137,0,0.507545511,2.28E-05,0,0
C07911,0,0.550272285,5.20E-05,0,0
C05038,0,0.485875116,0.000151199,0,0
C06292,0,0.50722939,4.38E-05,0,0
C07736,0,0.567471535,0.000534462,0,0
C03762,0,0.543143858,0.00035712,0,0
C02683,0,0.56719693,0.000163416,0,0
C03798,0,0.566878352,3.87E-05,0,0
C03923,0,0.493457644,0.000123302,0,0
C02639,0,0.581416887,0.000320906,0,0
C06521,0,0.50067848,7.90E-05,0,0
C04231,0,0.538710999,0.000452897,0,0
C07826,0,0.533196738,0.000241548,0,0
C07833,0,0.521208133,3.08E-05,0,0
C03490,0,0.484229413,7.70E-05,0,0
C04784,0,0.526205383,4.95E-05,0,0
C05697,0,0.512590514,3.61E-05,0,0
C05640,0,0.565167465,0.000396659,0,0
C06122,0,0.519089303,0.000142376,0,0
C02590,0,0.537555132,0.00022891,0,0
C04789,0,0.555323198,0.000124071,0,0
C05436,0,0.547578682,8.63E-05,0,0
C06431,0,0.533668507,0.000183061,0,0
C01532,0,0.535305334,0.000519146,0,0
C06855,0,0.554258557,8.59E-05,0,0
C06213,0,0.517912242,0.000129683,0,0
C02571,0,0.569498455,0.000152809,0,0
C06919,0,0.554229209,0.000316725,0,0
C07286,0,0.509803508,0.000170014,0,0
C02529,0,0.544084294,5.84E-05,0,0
C07299,0,0.569315848,0.000541998,0,0
C06739,0,0.551426879,6.38E-05,0,0
C07895,0,0.532261023,0.000239863,0,0
C04377,0,0.575246271,9.48E-05,0,0
C05711,0,0.542781886,1.66E-05,0,0
C03737,0,0.551437516,0.00028498,0,0
C06527,0,0.558533919,0.000255668,0,0
C06589,0,0.55165547,0.000297506,0,0
C04049,0,0.547113042,5.97E-05,0,0
C04704,0,0.563390239,0.000243723,0,0
C04773,0,0.533386089,7.41E-05,0,0
C07730,0,0.487530351,3.55E-05,0,0
C03051,0,0.573357115,0.00030311,0,0
C03081,0,0.464039158,0.000264134,0,0
C05259,0,0.523699117,0.000287929,0,0
C04615,0,0.537555132,0.00022891,0,0
C01679,0,0.553521959,7.06E-05,0,0
C04442,0,0.564573529,4.14E-05,0,0
C03723,0,0.528154862,0.000224805,0,0
C04290,0,0.572901209,0.000328717,0,0
C04610,0,0.528798363,0.000462451,0,0
C05662,0,0.505883371,4.40E-05,0,0
C06901,0,0.550007641,0.000468692,0,0
C04608,0,0.510273145,0.00022391,0,0
C05937,0,0.489776508,3.48E-05,0,0
C01709,0,0.527213997,0.000295589,0,0
C03456,0,0.516266992,6.61E-05,0,0
C04807,0,0.528440448,3.61E-05,0,0
C06132,0,0.549775045,0.000467872,0,0
C06849,0,0.551687658,0.000145938,0,0
C05322,0,0.5379789,4.61E-05,0,0
C06076,0,0.571981194,0.000326424,0,0
C03335,0,0.55992375,0.000258368,0,0
C05191,0,0.558761678,0.000235337,0,0
C07060,0,0.488382329,0.000298041,0,0
C07871,0,0.547338046,0.000368551,0,0
C01978,0,0.560386819,0.000259274,0,0
C04410,0,0.579050282,0.000139755,0,0
C04018,0,0.543140861,0.000430233,0,0
C06718,0,0.552707473,1.46E-05,0,0
C05698,0,0.541396019,0.000265812,0,0
C06095,0,0.563852502,0.000244578,0,0
C06051,0,0.534856175,0.000253097,0,0
C03210,0,0.575424725,0.000307923,0,0
C04698,0,0.576295198,0.000125746,0,0
C06106,0,0.57381679,0.0004383,0,0
C07191,0,0.552134762,0.000286481,0,0
C05189,0,0.538263504,3.89E-05,0,0
C02873,0,0.542688835,0.000192723,0,0
C06450,0,0.567936734,0.000405079,0,0
C06807,0,0.547120539,0.000216833,0,0
C01381,0,0.561771456,0.000240755,0,0
C03112,0,0.515203544,0.000232295,0,0
C03754,0,0.57835904,0.000127743,0,0
C07668,0,0.542926018,0.000210107,0,0
C05589,0,0.561544031,0.000261553,0,0
C02983,0,0.582559978,0.000323727,0,0
C06420,0,0.480256597,4.15E-05,0,0
C04014,0,0.564653645,0.000147293,0,0
C07835,0,0.533450709,0.000284075,0,0
C02747,0,0.550677119,0.000290958,0,0
C03209,0,0.561312642,0.000261096,0,0
C04302,0,0.482117393,7.58E-05,0,0
C05944,0,0.565629297,0.00039805,0,0
C07619,0,0.545691383,0.000631834,0,0
C06517,0,0.549179717,0.000596034,0,0
C07189,0,0.512849466,8.24E-05,0,0
C01850,0,0.491670103,0.000305435,0,0
C04211,0,0.491757347,3.66E-05,0,0
C02933,0,0.5480163,2.42E-05,0,0
C03294,0,0.517677604,0.000129456,0,0
C04328,0,0.509570172,0.000274946,0,0
C02152,0,0.549775045,0.000467872,0,0
C05645,0,0.57496939,0.000333937,0,0
C06371,0,0.486958818,3.41E-05,0,0
C06495,0,0.545837983,0.000284767,0,0
C07515,0,0.572211245,0.000326996,0,0
C02158,0,0.554457417,0.00029154,0,0
C02739,0,0.565581378,0.000161425,0,0
C03757,0,0.573816808,0.000304173,0,0
C07506,0,0.556351293,9.13E-05,0,0
C06006,0,0.518596033,8.90E-05,0,0
C07919,0,0.573408324,9.35E-05,0,0
C02553,0,0.479607879,0.000307004,0,0
C02860,0,0.557775904,0.000261031,0,0
C03333,0,0.56673156,0.000149632,0,0
C04347,0,0.521903738,0.000190823,0,0
C01509,0,0.544272986,2.58E-05,0,0
C03882,0,0.524167929,0.000200509,0,0
C07929,0,0.539074256,0.000174383,0,0
C02332,0,0.508590111,0.000257398,0,0
C02581,0,0.59020481,0.000246509,0,0
C06851,0,0.534136323,0.000514623,0,0
C01958,0,0.541278746,0.000461701,0,0
C04876,0,0.574735811,0.00030631,0,0
C02521,0,0.572667338,0.000301522,0,0
C05223,0,0.556612652,0.000237763,0,0
C05570,0,0.5280677,0.000272864,0,0
C05663,0,0.567193004,0.000150157,0,0
C06576,0,0.511675496,8.17E-05,0,0
C02168,0,0.495794676,0.000246123,0,0
C05104,0,0.565724331,3.84E-05,0,0
C06973,0,0.516024403,0.000406329,0,0
C02459,0,0.519081688,7.41E-05,0,0
C07999,0,0.529924867,0.000498663,0,0
C01661,0,0.540432008,4.19E-05,0,0
C02808,0,0.541041431,0.000423508,0,0
C04351,0,0.523668374,6.00E-05,0,0
C04629,0,0.553742423,0.000400175,0,0
C01481,0,0.551891733,6.40E-05,0,0
C03188,0,0.550785201,1.48E-05,0,0
C01405,0,0.574276356,0.000439837,0,0
C01617,0,0.549285553,0.000313338,0,0
C05370,0,0.539291397,0.000240428,0,0
C03729,0,0.51798892,3.76E-05,0,0
C02680,0,0.539640996,0.000419084,0,0
C05852,0,0.528138741,4.49E-05,0,0
C03150,0,0.573357115,0.00030311,0,0
C06005,0,0.501018458,9.03E-05,0,0
C06179,0,0.483072022,4.24E-05,0,0
C02890,0,0.511357184,3.84E-05,0,0
C04490,0,0.53251904,0.000306998,0,0
C07995,0,0.541263205,1.14E-05,0,0
C07428,0,0.567698251,0.000491972,0,0
C02995,0,0.57496939,0.000333937,0,0
C01480,0,0.513927917,0.000221942,0,0
C02208,0,0.579586127,0.000316444,0,0
C05288,0,0.492752729,0.0001277,0,0
C01867,0,0.514272519,3.74E-05,0,0
C04541,0,0.577671393,0.000127074,0,0
C01771,0,0.576065716,0.000125526,0,0
C05755,0,0.553068057,0.000313965,0,0
C07866,0,0.549809829,0.00028151,0,0
C02710,0,0.55625124,0.000124943,0,0
C01960,0,0.549624839,2.47E-05,0,0
C01825,0,0.513325593,0.000229064,0,0
C07602,0,0.559225007,0.000236163,0,0
C05563,0,0.576065716,0.000125526,0,0
C03438,0,0.554705766,0.000278487,0,0
C04012,0,0.529642074,7.21E-05,0,0
C07574,0,0.574046589,0.000439067,0,0
C04395,0,0.556490995,2.03E-05,0,0
C06039,0,0.573127203,0.000436004,0,0
C03839,0,0.54361802,8.38E-05,0,0
C02254,0,0.567928865,0.000492834,0,0
C02383,0,0.518365413,9.67E-05,0,0
C07211,0,0.504465593,0.000319426,0,0
C07487,0,0.557477248,0.000324582,0,0
C04602,0,0.576602582,0.00028423,0,0
C07279,0,0.533747658,0.000288666,0,0
C05950,0,0.537527594,1.11E-05,0,0
C02116,0,0.573361028,0.00032987,0,0
C03007,0,0.535089961,0.00025354,0,0
C03386,0,0.48816356,0.000165081,0,0
C03405,0,0.550705298,0.000471159,0,0
C04323,0,0.570830476,0.000323579,0,0
C02712,0,0.513705057,3.91E-05,0,0
C06812,0,0.515555001,0.000404909,0,0
C05623,0,0.551142118,0.000291978,0,0
C07798,0,0.51568486,4.12E-05,0,0
C01351,0,0.520504554,3.06E-05,0,0
C05915,0,0.545245611,7.80E-05,0,0
C07184,0,0.570419799,0.000153883,0,0
C07923,0,0.529734884,0.0004657,0,0
C01919,0,0.51252695,3.71E-05,0,0
C04498,0,0.565266453,4.16E-05,0,0
C07810,0,0.512398372,4.02E-05,0,0
C01422,0,0.561944102,0.000269387,0,0
C05350,0,0.527142449,4.98E-05,0,0
C05983,0,0.55355267,4.48E-05,0,0
C03894,0,0.535543069,0.000565958,0,0
C01725,0,0.54432093,0.000195099,0,0
C07643,0,0.482823959,0.000147797,0,0
C03847,0,0.549337891,6.84E-05,0,0
C07163,0,0.571114405,0.000168353,0,0
C05724,0,0.52744823,0.000296107,0,0
C05023,0,0.491169567,6.34E-05,0,0
C02963,0,0.535293116,4.03E-05,0,0
C03709,0,0.551186594,0.000392544,0,0
C03312,0,0.543378007,0.000469031,0,0
C07035,0,0.527599285,0.000271911,0,0
